id,product_url,product_name,price,currency,image_url,location,sold,shop_type,list_type,sourcing_status,sourcing_notes,status_updated_at,created_at,updated_at
55,https://shopee.sg/Absolute-Holistic-Boost-Dog-Dental-Chew-2.5-(6.35cm)-18pcs-(Value-Pack)-i.508848032.23545186628?sp_atk=bb2c0230-bbf7-4253-a6e1-ba66cd54a9ef&xptdk=bb2c0230-bbf7-4253-a6e1-ba66cd54a9ef,"Absolute Holistic Boost Dog Dental Chew 2.5"" (6.35cm) 18pcs (Value Pack)",,,https://down-sg.img.susercontent.com/file/lhw28lt5fem2a3_tn.webp,,2,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.221419,2025-09-12 12:23:24.460341
56,https://shopee.sg/Dehydrated-Chicken-Neck-Duck-Neck-Jerky-*No-Preservatives*-Dog-Chew-Dental-Chew-i.389744827.23505800255?sp_atk=6d5cbff7-736c-4721-b4c2-de6ddb9bf334&xptdk=6d5cbff7-736c-4721-b4c2-de6ddb9bf334,"Dehydrated Chicken Neck Duck Neck Jerky *No Preservatives* Dog Chew, Dental Chew",,,https://down-sg.img.susercontent.com/file/lq48th6aj1ve65_tn.webp,,0,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.222514,2025-09-12 12:23:24.461806
57,https://shopee.sg/Fresh-Crunchy-Molar-Grass-Stick-Hamster-Rabbit-Chinchilla-Pet-Timothy-Alfafa-Carrot-Oat-Fruit-Tree-Flower-i.1067373301.23456559106?sp_atk=302fb731-0fa8-46fe-86da-130358dbc81d&xptdk=302fb731-0fa8-46fe-86da-130358dbc81d,Fresh Crunchy Molar Grass Stick Hamster / Rabbit Chinchilla Pet / Timothy Alfafa Carrot Oat Fruit Tree Flower,,,https://down-sg.img.susercontent.com/file/lmcpqjzyq05572_tn.webp,,3,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.223635,2025-09-12 12:23:24.463502
58,https://shopee.sg/Sheba-Melty-20-sticks-Moochie-Puree-25-sticks-i.291402948.23439085296?sp_atk=4450b83b-cfe3-417c-b00e-9c0e4739c406&xptdk=4450b83b-cfe3-417c-b00e-9c0e4739c406,Sheba Melty 20 sticks /Moochie Puree 25 sticks,,,https://down-sg.img.susercontent.com/file/lfm6mx7wdt2abc_tn.webp,,20,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.224555,2025-09-12 12:23:24.465542
59,https://shopee.sg/Furmily-Sunny-Side-Up-Eggs-Cat-Dog-Treats-100-Natural-Freshly-Made-Human-Grade-i.789511261.23369840255?sp_atk=576986a7-bf6c-42bb-8dad-e38a3f602583&xptdk=576986a7-bf6c-42bb-8dad-e38a3f602583,"Furmily Sunny Side Up Eggs [Cat & Dog Treats] 100% Natural, Freshly Made, Human-Grade",,,https://down-sg.img.susercontent.com/file/lwy7oerq6ahrbc_tn.webp,,100,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.225456,2025-09-12 12:23:24.466377
60,https://shopee.sg/Jonsanty-Healthy-Complete-Egg-Millet-Food-1200ml-Parrot-Parakeet-Budgie-Cockatiel-i.291402948.23255009750?sp_atk=74332bba-7759-4607-a484-388ebcadb342&xptdk=74332bba-7759-4607-a484-388ebcadb342,Jonsanty Healthy Complete Egg Millet Food 1200ml Parrot Parakeet Budgie Cockatiel,,,https://down-sg.img.susercontent.com/file/llr80mlfavkp72_tn.webp,,1200,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.226522,2025-09-12 12:23:24.467436
61,https://shopee.sg/DoggyMan-Doggy-Snack-Biscuits-Cookies-i.291402948.23236394524?sp_atk=b763634d-a4d8-47a1-b452-ca70537e8568&xptdk=b763634d-a4d8-47a1-b452-ca70537e8568,DoggyMan Doggy Snack Biscuits | Cookies,,,https://down-sg.img.susercontent.com/file/m50x8smgtmq685_tn.webp,,0,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.227517,2025-09-12 12:23:24.468642
62,https://shopee.sg/Kit-Cat-Deboned-Canned-Food-Topper-80g-i.291402948.23219211498?sp_atk=2215cf6f-8fdf-463e-8946-e04939588f92&xptdk=2215cf6f-8fdf-463e-8946-e04939588f92,Kit Cat Deboned Canned Food Topper 80g,,,https://down-sg.img.susercontent.com/file/6d4nozcbbgmva5_tn.webp,,80,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.228362,2025-09-12 12:23:24.469618
63,https://shopee.sg/Sheba-Cat-Pouch-70g-Tuna-chicken-Kitten-Bonito-i.291402948.23206121944?sp_atk=c842749b-c223-4a5f-8ca6-3774e576d674&xptdk=c842749b-c223-4a5f-8ca6-3774e576d674,"Sheba Cat Pouch 70g -Tuna, chicken, Kitten, Bonito",,,https://down-sg.img.susercontent.com/file/lvd82zo6a2jfae_tn.webp,,70,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.229203,2025-09-12 12:23:24.470537
64,https://shopee.sg/Bronco-Jerky-Dog-Treats-70g-(6-Flavors)-i.377700604.23176212959?sp_atk=22c194cf-564c-4bb2-9d90-81862a49f876&xptdk=22c194cf-564c-4bb2-9d90-81862a49f876,Bronco Jerky Dog Treats 70g (6 Flavors),,,https://down-sg.img.susercontent.com/file/lk6xtb4eqa230e_tn.webp,,70,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.230075,2025-09-12 12:23:24.471288
65,https://shopee.sg/Almo-Nature-HFC-NATURAL-Cat-Wet-70g-i.310497804.23171609331?sp_atk=01e477a2-13eb-420b-b429-64ca9627f8c9&xptdk=01e477a2-13eb-420b-b429-64ca9627f8c9,Almo Nature HFC NATURAL Cat Wet 70g,,,https://down-sg.img.susercontent.com/file/lia1nsgyjhtsbc_tn.webp,,70,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.230937,2025-09-12 12:23:24.472026
66,https://shopee.sg/Ciao-Churu-Cat-Treats-50-Sticks-Chicken-Tuna-Seafood-Real-Ingredients-i.1049876479.23076270058?sp_atk=b528c5c5-1d0a-46ed-aab6-d97e3acaf973&xptdk=b528c5c5-1d0a-46ed-aab6-d97e3acaf973,"Ciao Churu Cat Treats - 50 Sticks, Chicken Tuna Seafood, Real Ingredients",,,https://down-sg.img.susercontent.com/file/lkpi5jh6ciole7_tn.webp,,50,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.231767,2025-09-12 12:23:24.473035
67,https://shopee.sg/AFreschi-Singapaw-Turkey-Beef-Tendon-Dog-Treat-SMALL-i.291402948.23069243730?sp_atk=08991b21-ae3c-4789-b8c3-1b0d9bb9a642&xptdk=08991b21-ae3c-4789-b8c3-1b0d9bb9a642,AFreschi / Singapaw Turkey / Beef Tendon Dog Treat SMALL,,,https://down-sg.img.susercontent.com/file/lv32hi60qegx74_tn.webp,,2,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.232586,2025-09-12 12:23:24.474106
68,https://shopee.sg/-Clearance-50-off-Carnilove-Fresh-True-Fresh-Kibbles-for-Dogs-ONLY-Fresh-Meat-Content-Grain-Potato-Free-i.86893356.23045176908?sp_atk=7d5eda4b-d45b-480e-bf14-8be897ae430a&xptdk=7d5eda4b-d45b-480e-bf14-8be897ae430a,[Clearance >50% off] Carnilove Fresh & True Fresh Kibbles for Dogs | ONLY Fresh Meat Content Grain & Potato Free,,,https://down-sg.img.susercontent.com/file/me5uyf18md4y66_tn.webp,,50,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.233378,2025-09-12 12:23:24.475450
69,https://shopee.sg/Jerhigh-Dog-Healthy-Sticks-and-Treats-70G-50G-Mix-Match-i.86893356.23043974642?sp_atk=02bf802d-09e6-40c5-84c0-8d8c0dc08c82&xptdk=02bf802d-09e6-40c5-84c0-8d8c0dc08c82,Jerhigh Dog Healthy Sticks and Treats 70G/50G Mix & Match,,,https://down-sg.img.susercontent.com/file/lmg5e0xhrn8917_tn.webp,,70,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.234172,2025-09-12 12:23:24.476607
70,https://shopee.sg/Dr-Shiba-Happy-Tummy-Silky-Fur-Healthy-Dog-Treats-Dog-Vitamins-Dog-Food-for-Overall-Dog-Health-i.793263499.23037976361?sp_atk=494b8803-fdb7-4929-b838-f3041498b3fd&xptdk=494b8803-fdb7-4929-b838-f3041498b3fd,Dr Shiba Happy Tummy & Silky Fur Healthy Dog Treats Dog Vitamins - Dog Food for Overall Dog Health,,,https://down-sg.img.susercontent.com/file/m974e578812180_tn.webp,,52,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.235038,2025-09-12 12:23:24.477541
71,https://shopee.sg/-New-40g-100-goat-milk-cube-for-pets.-i.389744827.23037750934?sp_atk=08e489c4-b48b-426f-9bd4-636102bba9db&xptdk=08e489c4-b48b-426f-9bd4-636102bba9db,[New] 40g 100% goat milk cube for pets.,,,https://down-sg.img.susercontent.com/file/ls89fpz7p3crd0_tn.webp,,40,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.235831,2025-09-12 12:23:24.478775
72,https://shopee.sg/-5-for-32-Absolute-Holistic-Dental-Chew-Dog-Treat-(Value-Pack)-i.86893356.23027844194?sp_atk=332e3eac-fabe-4797-a8ef-6afd5b5addd1&xptdk=332e3eac-fabe-4797-a8ef-6afd5b5addd1,[5 for $32] Absolute Holistic Dental Chew Dog Treat (Value Pack),,,https://down-sg.img.susercontent.com/file/lswzrl7x0zgo29_tn.webp,,5,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.236672,2025-09-12 12:23:24.480873
73,https://shopee.sg/-Promo-16.00-Ciao-Churu-Festive-Pack-48s-50s-Petite-Max-i.240182006.22972775209?sp_atk=a1a73fc7-314e-4885-9742-50fb36c43902&xptdk=a1a73fc7-314e-4885-9742-50fb36c43902,[Promo $16.00] Ciao Churu Festive Pack 48s/50s/Petite/Max,,,https://down-sg.img.susercontent.com/file/llwyv5xr9kxlef_tn.webp,,16,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.237429,2025-09-12 12:23:24.483398
74,https://shopee.sg/Versele-Laga-Prestige-Big-Parakeets-Bird-Food-1kg-i.291402948.22968130004?sp_atk=8021c2c2-866f-46a1-b8fe-60db4a347a36&xptdk=8021c2c2-866f-46a1-b8fe-60db4a347a36,Versele Laga Prestige Big Parakeets Bird Food 1kg,,,https://down-sg.img.susercontent.com/file/lgvzqt0x2q032f_tn.webp,,1000,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.238183,2025-09-12 12:23:24.484644
75,https://shopee.sg/YEE-Freeze-Dried-Catnip-Cube-Cat-Treats-50g-Fish-Oil-Hairball-Control-i.291402948.22948309165?sp_atk=1f40e9b0-6114-4caa-9edd-1873a9aff2ba&xptdk=1f40e9b0-6114-4caa-9edd-1873a9aff2ba,YEE Freeze Dried Catnip Cube Cat Treats 50g |Fish Oil | Hairball Control,,,https://down-sg.img.susercontent.com/file/m4tone56enh49f_tn.webp,,50,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.239091,2025-09-12 12:23:24.486036
76,https://shopee.sg/-70g-Kakato-Wet-Can-food-for-Dogs-and-Cats-i.291402948.22943780998?sp_atk=bea79c28-f5a8-4f78-bbd3-efb918358686&xptdk=bea79c28-f5a8-4f78-bbd3-efb918358686,[70g] Kakato Wet Can food for Dogs and Cats,,,https://down-sg.img.susercontent.com/file/lha5r69qukgzba_tn.webp,,70,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.239962,2025-09-12 12:23:24.487017
77,https://shopee.sg/Fancy-Feast-Broths-Classic-40g-i.291402948.22939243116?sp_atk=ce943ebf-faeb-4083-b93f-07cdfb3b3a58&xptdk=ce943ebf-faeb-4083-b93f-07cdfb3b3a58,Fancy Feast Broths Classic 40g,,,https://down-sg.img.susercontent.com/file/m1k0su3b4mdkd7_tn.webp,,40,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.240788,2025-09-12 12:23:24.487769
78,https://shopee.sg/Natural-Core-Organic-Dog-Food-1kg-Salmon-Puppy-Bene-M50-Chicken-Vegetarian-Lamb-i.291402948.22913934730?sp_atk=b339a59b-7237-429c-a76a-06a6b35d7e27&xptdk=b339a59b-7237-429c-a76a-06a6b35d7e27,"Natural Core Organic Dog Food 1kg -Salmon, Puppy, Bene M50 -Chicken, Vegetarian, Lamb",,,https://down-sg.img.susercontent.com/file/fs7hs8hkoglv9b_tn.webp,,1000,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.241557,2025-09-12 12:23:24.488605
79,https://shopee.sg/%F0%9F%87%B8%F0%9F%87%AC-LOCAL-SELLER-%F0%9F%87%B8%F0%9F%87%AC-5kg-CP-Chicken-Feed-for-Laying-Hens-MAX-EGG-PRODUCTION-i.29426589.22912879617?sp_atk=02e5cc2d-aa4f-4885-83ec-5ac99abd7b76&xptdk=02e5cc2d-aa4f-4885-83ec-5ac99abd7b76,🇸🇬[LOCAL SELLER]🇸🇬 5kg CP Chicken Feed for Laying Hens MAX EGG PRODUCTION,,,https://down-sg.img.susercontent.com/file/qpa77xkthblv1a_tn.webp,,5000,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.242319,2025-09-12 12:23:24.489787
80,https://shopee.sg/Pak-Belalang-500G-Bird-Food-for-Hwa-Mei-Shama-Robin-Jambul-Red-rich-in-protein-and-vitamin-sing-by-Bird-Canopy-i.306443754.22880419429?sp_atk=b2f4cf98-afa5-41ec-a85e-8415da63990e&xptdk=b2f4cf98-afa5-41ec-a85e-8415da63990e,Pak Belalang 500G Bird Food for Hwa Mei Shama Robin Jambul Red rich in protein and vitamin sing by Bird Canopy,,,https://down-sg.img.susercontent.com/file/lxki6jq23dxk54_tn.webp,,500,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.243134,2025-09-12 12:23:24.490811
81,https://shopee.sg/JBL-ProNovo-Shrimps-GRANO-S-i.266919139.22870255394?sp_atk=d7578668-7fe9-4b4e-86c6-a88f78d9db5b&xptdk=d7578668-7fe9-4b4e-86c6-a88f78d9db5b,JBL ProNovo Shrimps GRANO S,,,https://down-sg.img.susercontent.com/file/lhq5v9nwdt9pc8_tn.webp,,0,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.243887,2025-09-12 12:23:24.492014
82,https://shopee.sg/SmartHeart-Cat-Pouch-Wet-Cat-Food-(8-Flavours)-i.377700604.22819057183?sp_atk=35e9762a-06fc-433a-9fe3-d61ec59c7529&xptdk=35e9762a-06fc-433a-9fe3-d61ec59c7529,SmartHeart Cat Pouch Wet Cat Food (8 Flavours),,,https://down-sg.img.susercontent.com/file/r6e4fvly7emva5_tn.webp,,8,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.244618,2025-09-12 12:23:24.492897
83,https://shopee.sg/Mixable-Fancy-Feast-Cat-Canned-Food-85g-i.291402948.22775078490?sp_atk=e2725744-c6ce-42d6-b3dd-3c17bd136aa6&xptdk=e2725744-c6ce-42d6-b3dd-3c17bd136aa6,Mixable Fancy Feast Cat Canned Food 85g,,,https://down-sg.img.susercontent.com/file/lvd7sfups9hrf8_tn.webp,,85,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.245346,2025-09-12 12:23:24.493702
84,https://shopee.sg/JONSANTY-Small-Pets-Hamster-Rabbits-Treats-Snacks-i.886335790.22733389956?sp_atk=1dd889e6-4960-49a9-952a-e0161867a85e&xptdk=1dd889e6-4960-49a9-952a-e0161867a85e,JONSANTY Small Pets Hamster Rabbits Treats & Snacks,,,https://down-sg.img.susercontent.com/file/mb3syt8cuxnt9d_tn.webp,,0,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.246089,2025-09-12 12:23:24.494450
85,https://shopee.sg/BUNDLE-OF-16-Bronco-P%C3%A2t%C3%A9-Tray-(100g)-i.190084783.22719366887?sp_atk=741fbf83-91d2-4c9c-8765-6b589d590ceb&xptdk=741fbf83-91d2-4c9c-8765-6b589d590ceb,BUNDLE OF 16: Bronco Pâté Tray (100g),,,https://down-sg.img.susercontent.com/file/cdmdxmuzthmv31_tn.webp,,16,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.247061,2025-09-12 12:23:24.495193
86,https://shopee.sg/-Bundle-of-6-Nutripe-Pure-with-Green-Tripe-Cat-Can-Food-95g-i.291402948.22669908599?sp_atk=039b543f-f05f-4ac8-bbe4-718e7d32fa1f&xptdk=039b543f-f05f-4ac8-bbe4-718e7d32fa1f,[Bundle of 6] Nutripe Pure with Green Tripe Cat Can Food 95g,,,https://down-sg.img.susercontent.com/file/lhx78wg858px14_tn.webp,,6,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.248026,2025-09-12 12:23:24.495912
87,https://shopee.sg/Momi-1st-2nd-Cut-Timothy-Hay-2.5kg-i.291402948.22633371728?sp_atk=5391798f-6117-4627-b0f7-3ab69760de6e&xptdk=5391798f-6117-4627-b0f7-3ab69760de6e,Momi 1st/2nd Cut Timothy Hay 2.5kg,,,https://down-sg.img.susercontent.com/file/lg0si2po7ed011_tn.webp,,1,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.249011,2025-09-12 12:23:24.496769
88,https://shopee.sg/Temptations-Mega-Pack-Cat-Treats-160g-Chicken-Tuna-Salmon-i.291402948.22468049184?sp_atk=4a39b0e9-9f15-4b1a-acf9-e5c55aa8b66b&xptdk=4a39b0e9-9f15-4b1a-acf9-e5c55aa8b66b,Temptations Mega Pack Cat Treats 160g Chicken/ Tuna/ Salmon,,,https://down-sg.img.susercontent.com/file/lgun3hhlfl6f2e_tn.webp,,160,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.249982,2025-09-12 12:23:24.497664
89,https://shopee.sg/Singapaw-Salmon-Pollock-Cat-Dog-Treats-i.291402948.22436250426?sp_atk=ea10246e-5c6d-43be-9376-07383e3c8404&xptdk=ea10246e-5c6d-43be-9376-07383e3c8404,Singapaw Salmon / Pollock Cat & Dog Treats,,,https://down-sg.img.susercontent.com/file/lpusgl66z85j4c_tn.webp,,7,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.251121,2025-09-12 12:23:24.498469
90,https://shopee.sg/Sparkles-Gravylicious-Halal-Wet-Cat-Canned-Food-80g-Real-Meat-in-Gravy-(8-Chicken-Fish-Recipes)-i.282948424.22435682055?sp_atk=6660222a-7f11-4b9a-8d9f-bacc94f161ed&xptdk=6660222a-7f11-4b9a-8d9f-bacc94f161ed,Sparkles Gravylicious Halal Wet Cat Canned Food 80g - Real Meat in Gravy (8 Chicken & Fish Recipes),,,https://down-sg.img.susercontent.com/file/lkanwk19kbde9e_tn.webp,,80,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.252236,2025-09-12 12:23:24.499195
91,https://shopee.sg/Jolly-cat-Canned-Food-JELLY-CANNED-FOOD-i.310497804.22418657684?sp_atk=bcb4a0f3-0693-4427-9fc0-55d3bb537d50&xptdk=bcb4a0f3-0693-4427-9fc0-55d3bb537d50,Jolly cat Canned Food - JELLY CANNED FOOD,,,https://down-sg.img.susercontent.com/file/9a26axlapamv0a_tn.webp,,24,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.253387,2025-09-12 12:23:24.500015
92,https://shopee.sg/-Bundle-Promo-2-OFF-Fussie-Cat-Tuna-Chicken-Wet-Cat-Food-70g-80g-i.63888299.22417765567?sp_atk=ed99bec5-1df1-4164-abe5-533332d6e7bf&xptdk=ed99bec5-1df1-4164-abe5-533332d6e7bf,[Bundle Promo $2 OFF] Fussie Cat Tuna/Chicken Wet Cat Food 70g/80g,,,https://down-sg.img.susercontent.com/file/tfy9u4dmhnov75_tn.webp,,2,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.254217,2025-09-12 12:23:24.500717
93,https://shopee.sg/-Bundle-of-12-Zealandia-Cat-Grain-free-Free-Range-Wet-Cat-Food-170g-185g-i.377700604.22404867285?sp_atk=11d6ead2-25ea-41b5-9514-f3078de5206a&xptdk=11d6ead2-25ea-41b5-9514-f3078de5206a,[Bundle of 12] Zealandia Cat Grain-free Free-Range Wet Cat Food 170g - 185g,,,https://down-sg.img.susercontent.com/file/mrb9kaiucqjved_tn.webp,,12,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.255040,2025-09-12 12:23:24.501416
94,https://shopee.sg/-Mix-n-Match-Sumo-Cat-Can-Food-80g-Tuna-Chicken-Anchovy-Prawn.-Shirasu-i.291402948.22341150644?sp_atk=5194445e-a85b-4d5b-896a-a07f817b9411&xptdk=5194445e-a85b-4d5b-896a-a07f817b9411,"[Mix n Match] Sumo Cat Can Food 80g -Tuna, Chicken, Anchovy, Prawn. Shirasu",,,https://down-sg.img.susercontent.com/file/lg8xi0x75kldca_tn.webp,,80,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.255763,2025-09-12 12:23:24.502153
95,https://shopee.sg/Sparkles-Cat-Can-80g-Gravy-licious-Jelly-licious-Tuna-Chicken-Salmon-Crab-Shrimp-Crab-Shirasu-i.291402948.22336338206?sp_atk=bb9728e8-d992-42b3-b6fa-496d6518c4eb&xptdk=bb9728e8-d992-42b3-b6fa-496d6518c4eb,"Sparkles Cat Can 80g - Gravy-licious, Jelly-licious -Tuna, Chicken, Salmon, Crab, Shrimp, Crab, Shirasu",,,https://down-sg.img.susercontent.com/file/lf2rq1ax4lv35f_tn.webp,,80,Standard,検索/カテゴリー,,,,2025-09-12 12:23:01.256723,2025-09-12 12:23:24.502877
96,https://shopee.sg/Hair-Clipper-Rechargeable-Hair-Trimmer-Men-Beard-Trimmer-Cutting-Machine-Cutter-Shaver-Cordless-Mesin-Rambut-i.1299445769.27955023875,Hair Clipper Rechargeable Hair Trimmer Men Beard Trimmer Cutting Machine Cutter Shaver Cordless Mesin Rambut,,,https://down-sg.img.susercontent.com/file/lvy10zwn887e32_tn.webp,,58,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.284810,2025-09-12 12:23:25.284830
97,https://shopee.sg/SKIN1004-Madagascar-Centella-Hyalu-Cica-Water-Fit-Sun-Serum-50ml-(Twin-Pack)-SPF50-PA--i.322645596.16394046635,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum 50ml (Twin Pack) SPF50 PA++++,,,https://down-sg.img.susercontent.com/file/mee906wduvid25_tn.webp,,68,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.286199,2025-09-12 12:23:25.286221
98,https://shopee.sg/-medicube-official-Collagen-Niacinamide-Jelly-Cream-Boosts-skin's-barrier-hydration-i.140962220.23652897463,[medicube official] Collagen Niacinamide Jelly Cream - Boosts skin's barrier hydration,,,https://down-sg.img.susercontent.com/file/ltc8hat56701c8_tn.webp,,51,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.287390,2025-09-12 12:23:25.287407
99,https://shopee.sg/-d'Alba-Vegan-Sunscreen-5-Piece-Set-(Essence-Sun-1ml-*-3ea-Mild-Sun-1ml-*-3ea-Tone-up-Sun-1ml-*-3ea-Purple-Sun-1ml-*-3ea-Super-Sun-1ml-*-3ea)-i.928177826.29425130526,[d'Alba] Vegan Sunscreen 5-Piece Set (Essence Sun 1ml * 3ea + Mild Sun 1ml * 3ea + Tone-up Sun 1ml * 3ea + Purple Sun 1ml * 3ea + Super Sun 1ml * 3ea),,,https://down-sg.img.susercontent.com/file/m8jys7wiaw453d_tn.webp,,5,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.288439,2025-09-12 12:23:25.288455
100,https://shopee.sg/-Official-Italian-White-Truffle-Waterfull-Tone-up-Sun-Cream-50ml-(SPF50-PA-)-i.928177826.17992700757,[Official] Italian White Truffle Waterfull Tone-up Sun Cream 50ml (SPF50+ PA++++),,,https://down-sg.img.susercontent.com/file/mbqixac2a4y511_tn.webp,,41,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.289524,2025-09-12 12:23:25.289555
101,https://shopee.sg/WOSADO%E2%9A%A1%EF%B8%8F%E3%80%90SG%E3%80%91Magnetic-False-Eyelash-Lash-Silky-Diamond-Ultra-Frost-BearIsBug-i.1013782053.24730018388,WOSADO⚡️【SG】Magnetic False Eyelash Lash Silky Diamond Ultra Frost BearIsBug,,,https://down-sg.img.susercontent.com/file/mdcw2epfzexgea_tn.webp,,11,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.291170,2025-09-12 12:23:25.291195
102,https://shopee.sg/Stryv-MiniStyler-Compact-Wireless-Anti-frizz-Heated-Comb-Fast-Multiple-Heat-settings-i.818044898.26706520254,Stryv MiniStyler | Compact Wireless Anti-frizz Heated Comb Fast Multiple Heat settings,,,https://down-sg.img.susercontent.com/file/m3a3u4a0qj4ec8_tn.webp,,50,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.298717,2025-09-12 12:23:25.298735
103,https://shopee.sg/Schwarzkopf-Osis-Hairspray-(Elastic-Session-Freeze-Volume-Up-Silhouette)-300-500ml-i.215845413.8834705282,Schwarzkopf Osis+ Hairspray (Elastic/Session/Freeze/Volume Up/Silhouette) - 300/500ml,,,https://down-sg.img.susercontent.com/file/m3ptmd1ua59j0f_tn.webp,,300,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.300257,2025-09-12 12:23:25.300288
104,https://shopee.sg/OF-Sea-Salt-Styling-Spray-Volume-Enhancer-Hold-Enhancer-Heat-Protection-Texture-Hair-Spray-i.10287.28060447658,OF Sea Salt Styling Spray | Volume Enhancer | Hold Enhancer | Heat Protection | Texture | Hair Spray,,,https://down-sg.img.susercontent.com/file/maaxv5zn04vm99_tn.webp,,35,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.302822,2025-09-12 12:23:25.302840
105,https://shopee.sg/KAO-Japan-MegRhythm-Steam-Eye-Mask-Goodnight-Neck-Pad-Thermal-Leg-Tummy-Patch-i.3272555.22973393406,KAO Japan MegRhythm Steam Eye Mask / Goodnight Neck Pad / Thermal Leg & Tummy Patch,,,https://down-sg.img.susercontent.com/file/m4qw8qbopmqfde_tn.webp,,14,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.303925,2025-09-12 12:23:25.303943
106,https://shopee.sg/-medicube-official-PDRN-Pink-Peptide-Serum-Glass-Glow-Skin-PDRN-Collagen-Brightening-for-Dark-Spots-i.140962220.27357759091,"[medicube official] PDRN Pink Peptide Serum - Glass Glow Skin, PDRN, Collagen, Brightening for Dark Spots",,,https://down-sg.img.susercontent.com/file/lza98flkfi3e1d_tn.webp,,39,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.305062,2025-09-12 12:23:25.305079
107,https://shopee.sg/10Pcs-set-Professional-Nail-Clipper-Set-Portable-Nail-Scissors-Stainless-Steel-Manicure-Pedicure-Tool-and-Earpick-Set-Fingernails-Toenails-Care-i.557703842.29368959258,10Pcs/set Professional Nail Clipper Set Portable Nail Scissors Stainless Steel Manicure Pedicure Tool and Earpick Set Fingernails Toenails Care,,,https://down-sg.img.susercontent.com/file/m2pajxwsmlfd53_tn.webp,,65,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.306031,2025-09-12 12:23:25.306048
108,https://shopee.sg/(JULIOLY-OFFICIAL-STORE)-Skincare-Serums-50ml-COCOMO-i.9641401.22456678511,(JULIOLY OFFICIAL STORE) Skincare Serums 50ml - COCOMO,,,https://down-sg.img.susercontent.com/file/lns7vifm569xa8_tn.webp,,26,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.307696,2025-09-12 12:23:25.307724
109,https://shopee.sg/mixshop-Sandalwood-Comb-Head-Massage-Meridian-Massage-Comb-Skin-Massage-Facial-massage-comb.-i.286076538.23062410691,"mixshop Sandalwood Comb, Head Massage, Meridian Massage Comb, Skin Massage, Facial massage comb.",,,https://down-sg.img.susercontent.com/file/m8493t5ite6t92_tn.webp,,50,Standard,検索/カテゴリー,,,,2025-09-12 12:23:25.309017,2025-09-12 12:23:25.309040
